max_trim,max_sem,desv_sem,prom_bim,max_mes_anterior,prom_mes_anterior,prom_sem,max_bim,mejor_gestion,prom_trim,pc_cant_moras_30_ult_12_meses,desv_trim,nro_gestiones,desv_bim,pc_cant_moras_30_ult_3_meses,dh_cant_entradas,pc_tiem_1er_prod_abierto_total,pc_cant_moras_60_ult_12_meses,gestiones_eficaces,pc_transaccional,dh_max_dia_entradas,pc_cupo_entidad,pc_cuotas_como_ppal,dh_val_entradas,pc_cant_moras_90_ult_12_meses,dh_max_dia_salidas,pc_cant_moras_60_ult_3_meses,pc_cuota_tarjeta_de_credito,cp_inicial_menos_saldo,pc_peor_estado_act_cta_aho,dia_pago,cp_cuotas_falta,pcons_tarjeta_de_credito,pc_cifin,gestiones_prod,pcons_vehiculos_sufi,cluster_recod,dh_avg_dia_retiros_d,dmi_max_egreso_diario,cpc_max_proc_deuda,dh_cant_otros_d,pc_cont_30_lt_12m_tot_sf,pc_cant_mora90_ult_12m_total,dmi_max_ingreso_diario,dh_val_otros_d,pc_ingreso_final,dh_cant_pagos_d,dmi_ingreso_total_mes,dh_val_pagos_d,pc_gasto_familiar,pc_cuotas_pagadas,cpc_avg_proc_deuda,cpc_sum_proc_deuda,dc_porc_prod_sin_mora,pc_ingreso_rutina_con_techo,pc_saldo_prom3_tdc_entidad,dh_cant_salidas,dh_min_dia_pagos_d,pc_ingreso_por_rutina,dh_min_dia_pago_tarj_d,cp_nro_cuota,dmi_egreso_total_mes,cp_valor_inicial,dh_max_dia_otros_d,cp_cuota_sobre_saldo,dc_sum_valor_inicial,dh_cant_pago_tarj_d,dh_max_dia_pagos_d,cp_saldo_sobre_inicial,pc_mediana_nom3,cp_esta_cuota_otro,dh_max_dia_retiros_d,dh_avg_dia_entradas,dh_avg_dia_pagos_d,dh_val_salidas,dc_sum_valor_cuota,dh_min_dia_tras_d,cp_porc_valorcuot_ing,pc_ind_ajustado,dh_val_retiros_d,pc_tiem_lt_prod_abie_total,marca_info_cifin_decode,dh_max_dia_pago_tarj_d,dc_valobli_ing,pc_cantidad_tdc_entidad,dh_min_dia_otros_d,dc_cant_obligaciones,cpc_sum_nro_cuota,cpc_avg_nro_cuota,cpc_max_nro_cuota,cp_saldo,cp_cuota_sobre_inicial,cpc_sum_saldo,cp_porc_saldo_ing,gsm_mejor_gestion,dh_min_dia_nomina_c,dh_max_dia_nomina_c,cp_valor_cuota,cpc_nro_cuota_tdc,gsm_prom_dias_gest,pc_cuota_no_rot_ent,dh_val_nomina_c,banca_completa,cpc_saldo_sobre_ing,dh_min_dia_pago_cred_d,cpc_saldo_tdc,pc_cuota_de_consumo,dh_cant_tras_d,dh_max_dia_comisio_d,cpc_avg_saldo,dc_max_saldo_sf,dh_val_pago_tarj_d,pc_productos_no_rotativos_entidad,pc_saldo_no_rot_ent,pc_vi_no_rotativos_entidad,dh_min_dia_entradas,pcons_hipotecario_vivienda,gsm_mejor_gestion_3m,dh_avg_dia_salidas,llave,segmentoestructural,subsegmentoestructural,anhomes_ciclo
14,14,5.988878582,4,0,0,3.666666667,8,0,7.333333333,0,7.023769169,0,5.656854249,0,10,0,0,0,3214280.005,30,0,0,2250013,0,30,0,0,0,0,3,0,1,0,0,0,7,16.57142857,1010604,1.122439833,3,0,0,1000002,136750,3214280.005,2,2250013,19169,964284.0015,654246.855,1.111414636,1.111414636,0,3214280.005,0,18,4,3214280.005,0,0,2713080,0,24,0,0,0,28,0,0,0,30,6.666666667,2,2713080,0,5,0,1436174.234,1120121,0,0,0,0,0,11,0,254,127,174,0,0,12225561,0,0,0,0,0,254,0,0,0,0,2.406132848,4,12225561,0,2,30,6112780.5,0,0,0,0,0,4,0,0,10.45684524,1693,PYME,Pyme Pequena,201612
28,28,10.71447619,16,28,28,7,28,0,10.66666667,0,15.14375559,0,16.97056275,0,8,0,0,0,3348037.997,31,0,0,2240001,0,23,0,0,0,0,3,0,1,0,0,0,7,9.6,1300018,1.0734115,0,0,0,1000000,0,3348037.997,2,2240001,244662,853749.6892,958314.6837,1.076972091,1.076972091,0,3348037.997,0,11,1,3348037.997,23,0,2369299,0,0,0,0,1,23,0,0,0,23,3.59375,3,2369299,0,2,0,930391.132,1101027,0,0,23,0,0,0,0,262,131,178,0,0,11846693,0,0,0,0,0,262,0,0,0,0,2.331567211,1,11846693,0,2,15,5923346.5,0,240000,0,0,0,1,0,0,6.575,1696,PYME,Pyme Pequena,201704
23,28,11.24277546,11.5,0,0,15,23,0,15,0,13,0,16.26345597,0,13,0,0,0,2000000,31,0,0,4170004,0,31,0,0,0,0,3,0,1,0,0,0,7,11,1800000,1.100049167,2,0,0,1350000,55000,2000000,7,4170004,837290,680000,958314.6837,1.101286727,1.101286727,0,2000000,0,21,1,2000000,1,0,3059288,0,15,0,0,2,31,0,0,0,27,3.992063492,1.577777778,3059288,0,7,0,55516.78467,1043388,0,2,1,0,0,12,0,271,135.5,182,0,0,12114154,0,0,0,0,0,271,0,0,0,0,2.384206652,1,12114154,0,1,13,6057077,0,797224,0,0,0,1,0,0,6.522222222,1699,PYME,Pyme Pequena,201708
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000,0,0,0,0,0,0,0,0,0,0,17,0,1,0,0,0,7,0,0,0,0,0,0,0,0,2000000,0,0,0,680000,958314.6837,0,0,0,2000000,0,0,0,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55516.78467,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,PYME,Pyme Pequena,201607
6,29,13.15548048,3,6,6,10.33333333,6,0,2.666666667,0,3.055050463,0,4.242640687,0,9,0,0,0,1904000,28,0,0,2240001,0,26,0,0,0,0,17,0,1,0,0,0,7,14.33333333,1044586,1.125981333,2,0,0,1000000,84000,1618400,6,2240001,1724384,761600,738031.3136,1.056688909,1.056688909,0,1904000,0,18,1,1904000,6,0,2128938,0,26,0,0,3,23,0,0,0,23,5.5,3.148148148,2128938,0,17,0,-111592.1822,56944,0,0,23,0,0,17,0,260,130,177,0,0,11623578,0,0,0,0,0,260,0,0,0,0,2.28765558,1,11623578,0,2,15,5811789,0,1703480,0,0,0,1,0,0,11.01851852,1704,PYME,Pyme Pequena,201703
3,24,9.474527253,1,0,0,4.833333333,2,0,1.666666667,0,1.527525232,0,1.414213562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,220000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707,PYME,Pyme Pequena,201607
0,4,1.673320053,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,6,0,0,0,0,1,19,13,0,0,0,0,0,0,0,0,0,0,0,0,220000,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,11445,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,13,1708,PYME,Pyme Pequena,201611
3,12,4.806245936,1.5,0,0,3.5,3,0,1,0,1.732050808,0,2.121320344,0,0,0,0,0,5822250,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4948912.5,0,0,0,1746675,258000,0,0,0,5822250,0,0,0,5822250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981710.563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710,PYME,Pyme Pequena,201610
6,6,2.50998008,0,0,0,1.5,0,0,2,0,3.464101615,0,0,0,11,0,0,0,4785855,31,0,0,16748600,0,31,0,0,0,0,15,0,0,0,0,0,6,16.13888889,3012780,0.0023275,4,0,0,3868000,349316,4067976.75,10,16748600,151658,1435756.5,258000,0.002474419,0.002474419,0,4785855,0,53,1,4785855,2,0,13635595,0,31,0,0,2,28,0,0,0,31,5.783333333,4.5,13635595,0,0,0,1587621.364,13119497,0,0,2,0,0,2,0,132,66,105,0,0,31920,0,0,0,0,0,132,0,0,0,0,0.003685912,1,31920,0,0,16,15960,0,31920,0,0,0,1,0,0,8.855555556,1711,PYME,Pyme Pequena,201701
11,11,4.457203907,5.5,11,11,3.333333333,11,0,3.666666667,0,6.350852961,0,7.778174593,0,8,0,0,0,4785855,31,0,0,22076250,0,31,0,0,0,0,15,0,0,0,0,0,6,15.7,15437878,0.00245,5,0,0,10000000,1319254,4067976.75,9,22076250,165184,1435756.5,258000,0.002631783,0.002631783,0,4785855,0,46,2,4785855,2,0,24529215,0,30,0,0,2,30,0,0,0,31,8.5,4.7,24529215,0,0,0,1587621.364,23028589,0,0,2,0,0,2,0,134,67,106,0,0,33950,0,0,0,0,0,134,0,0,0,0,0.003920323,10,33950,0,0,13,16975,0,31920,0,0,0,10,0,0,9.25,1715,PYME,Pyme Pequena,201702
11,11,4.501851471,8,5,5,3.666666667,11,0,5.333333333,0,5.507570547,0,4.242640687,0,10,0,0,0,4785855,28,0,0,11160504,0,28,0,0,0,0,15,0,0,0,0,0,6,14.82857143,1807218,0.00245,4,0,0,3220000,28692,4067976.75,11,11160504,165065,1435756.5,258000,0.002631783,0.002631783,0,4785855,0,52,1,4785855,1,0,10019481,0,21,0,0,2,24,0,0,0,28,6.466666667,3.757142857,10019481,0,0,0,1587621.364,9811455,0,0,1,0,0,2,0,136,68,107,0,0,33950,0,0,0,0,0,136,0,0,0,0,0.003920323,2,33950,0,0,15,16975,0,33950,0,0,0,2,0,0,7.015,1716,PYME,Pyme Pequena,201703
4,6,2.658320272,0,0,0,1.666666667,0,0,1.333333333,0,2.309401077,0,0,0,0,0,0,0,6487250,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6487250,0,0,0,1654248.75,258000,0,0,0,6487250,0,0,0,6487250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3241722.375,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1717,PYME,Pyme Pequena,201608
0,3,1.224744871,0,0,0,0.5,0,0,0,0,0,0,0,0,11,0,0,0,4785855,31,0,0,16748600,0,31,0,0,0,0,15,0,0,0,0,0,6,16.13888889,3012780,0.0023275,4,0,0,3868000,349316,4067976.75,10,16748600,151658,1435756.5,258000,0.002474419,0.002474419,0,4785855,0,53,1,4785855,2,0,13635595,0,31,0,0,2,28,0,0,0,31,5.783333333,4.5,13635595,0,0,0,1587621.364,13119497,0,0,2,0,0,2,0,132,66,105,0,0,31920,0,0,0,0,0,132,0,0,0,0,0.003685912,1,31920,0,0,16,15960,0,31920,0,0,0,1,0,0,8.855555556,1718,PYME,Pyme Pequena,201701
12,12,4.833908012,6,0,0,5.166666667,12,0,5.333333333,0,6.110100927,0,8.485281374,0,0,0,0,0,6487250,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6487250,0,0,0,1654248.75,258000,0,0,0,6487250,0,0,0,6487250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3241722.375,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1721,PYME,Pyme Pequena,201608
0,3,1.224744871,0,0,0,0.5,0,0,0,0,0,0,0,0,11,0,0,0,4785855,31,0,0,16748600,0,31,0,0,0,0,15,0,0,0,0,0,6,16.13888889,3012780,0.0023275,4,0,0,3868000,349316,4067976.75,10,16748600,151658,1435756.5,258000,0.002474419,0.002474419,0,4785855,0,53,1,4785855,2,0,13635595,0,31,0,0,2,28,0,0,0,31,5.783333333,4.5,13635595,0,0,0,1587621.364,13119497,0,0,2,0,0,2,0,132,66,105,0,0,31920,0,0,0,0,0,132,0,0,0,0,0.003685912,1,31920,0,0,16,15960,0,31920,0,0,0,1,0,0,8.855555556,1722,PYME,Pyme Pequena,201701
6,11,4.490731195,3,6,6,3.166666667,6,0,2.666666667,0,3.055050463,0,4.242640687,0,6,0,0,0,6392479.31,27,0,0,9553887,0,28,0,0,0,0,15,0,0,0,0,0,6,11.95833333,3614412,0.00245,2,0,0,4517100,201200,6392479.31,8,9553887,163173,1630082.224,258000,0.002631783,0.002631783,0,6392479.31,0,37,3,6392479.31,3,0,11474139,0,17,0,0,2,28,0,0,0,28,3.074074074,4.75,11474139,0,11,0,3190972.671,10895497,0,0,3,0,0,4,0,140,70,109,0,0,33950,0,0,0,0,0,140,0,0,0,0,0.003920323,4,33950,0,1,12,16975,0,33950,0,0,0,4,0,0,9.356481481,1725,PYME,Pyme Pequena,201705
6,6,2.50998008,0,0,0,1.5,0,0,2,0,3.464101615,0,0,0,11,0,0,0,4785855,31,0,0,16748600,0,31,0,0,0,0,15,0,0,0,0,0,6,16.13888889,3012780,0.0023275,4,0,0,3868000,349316,4067976.75,10,16748600,151658,1435756.5,258000,0.002474419,0.002474419,0,4785855,0,53,1,4785855,2,0,13635595,0,31,0,0,2,28,0,0,0,31,5.783333333,4.5,13635595,0,0,0,1587621.364,13119497,0,0,2,0,0,2,0,132,66,105,0,0,31920,0,0,0,0,0,132,0,0,0,0,0.003685912,1,31920,0,0,16,15960,0,31920,0,0,0,1,0,0,8.855555556,1728,PYME,Pyme Pequena,201701
11,11,4.457203907,5.5,11,11,3.333333333,11,0,3.666666667,0,6.350852961,0,7.778174593,0,8,0,0,0,4785855,31,0,0,22076250,0,31,0,0,0,0,15,0,0,0,0,0,6,15.7,15437878,0.00245,5,0,0,10000000,1319254,4067976.75,9,22076250,165184,1435756.5,258000,0.002631783,0.002631783,0,4785855,0,46,2,4785855,2,0,24529215,0,30,0,0,2,30,0,0,0,31,8.5,4.7,24529215,0,0,0,1587621.364,23028589,0,0,2,0,0,2,0,134,67,106,0,0,33950,0,0,0,0,0,134,0,0,0,0,0.003920323,10,33950,0,0,13,16975,0,31920,0,0,0,10,0,0,9.25,1729,PYME,Pyme Pequena,201702
11,11,4.490731195,6.5,2,2,3.166666667,11,0,4.333333333,0,5.859465277,0,6.363961031,0,10,0,0,0,4785855,28,0,0,11160504,0,28,0,0,0,0,15,0,0,0,0,0,6,14.82857143,1807218,0.00245,4,0,0,3220000,28692,4067976.75,11,11160504,165065,1435756.5,258000,0.002631783,0.002631783,0,4785855,0,52,1,4785855,1,0,10019481,0,21,0,0,2,24,0,0,0,28,6.466666667,3.757142857,10019481,0,0,0,1587621.364,9811455,0,0,1,0,0,2,0,136,68,107,0,0,33950,0,0,0,0,0,136,0,0,0,0,0.003920323,2,33950,0,0,15,16975,0,33950,0,0,0,2,0,0,7.015,1730,PYME,Pyme Pequena,201703
11,11,4.549725266,5,8,8,4.5,8,0,7,0,4.582575695,0,4.242640687,0,13,0,0,0,6392479.31,31,0,0,22528017,0,31,0,0,0,0,15,0,0,0,0,0,6,13.13888889,3614400,0.00245,6,0,0,6875000,700160,6392479.31,7,22528017,51797,1630082.224,258000,0.002631783,0.002631783,0,6392479.31,0,54,2,6392479.31,2,0,19390695,0,31,0,0,2,30,0,0,0,31,4.585,1.78,19390695,0,6,0,3190972.671,18608712,0,0,2,0,0,2,0,137,68.5,107,0,0,33950,0,0,0,0,0,137,0,0,0,0,0.003920323,2,33950,0,1,31,16975,0,33950,0,0,0,2,0,0,6.902222222,1731,PYME,Pyme Pequena,201704
8,11,4.549725266,7,6,6,4.5,8,0,5.333333333,0,3.055050463,0,1.414213562,0,6,0,0,0,6392479.31,27,0,0,9553887,0,28,0,0,0,0,15,0,0,0,0,0,6,11.95833333,3614412,0.00245,2,0,0,4517100,201200,6392479.31,8,9553887,163173,1630082.224,258000,0.002631783,0.002631783,0,6392479.31,0,37,3,6392479.31,3,0,11474139,0,17,0,0,2,28,0,0,0,28,3.074074074,4.75,11474139,0,11,0,3190972.671,10895497,0,0,3,0,0,4,0,140,70,109,0,0,33950,0,0,0,0,0,140,0,0,0,0,0.003920323,4,33950,0,1,12,16975,0,33950,0,0,0,4,0,0,9.356481481,1732,PYME,Pyme Pequena,201705
8,11,4.215052392,4,2,2,4.833333333,6,0,5.333333333,0,3.055050463,0,2.828427125,0,12,0,0,0,6392479.31,31,0,0,9658108,0,30,0,0,0,0,15,0,0,0,0,0,6,15.66666667,3917983,0.00245,4,0,0,2300000,332894,6392479.31,8,9658108,178014,1630082.224,258000,0.002631783,0.002631783,0,6392479.31,0,45,3,6392479.31,3,0,9451729,0,30,0,0,2,26,0,0,0,30,4.584415584,3.931818182,9451729,0,4,0,3190972.671,8396552,0,0,3,0,0,3,0,142,71,110,0,0,33950,0,0,0,0,0,142,0,0,0,0,0.003920323,3,33950,0,4,12,16975,0,33950,0,0,0,2,0,0,8.106060606,1733,PYME,Pyme Pequena,201706
12,12,4.802776974,6,0,0,3.666666667,12,0,5.333333333,0,6.110100927,0,8.485281374,0,0,0,0,0,6487250,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6487250,0,0,0,1654248.75,258000,0,0,0,6487250,0,0,0,6487250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3241722.375,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1734,PYME,Pyme Pequena,201608
3,12,4.490731195,1.5,0,0,4.166666667,3,0,1,0,1.732050808,0,2.121320344,0,0,0,0,0,5822250,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4948912.5,0,0,0,1746675,258000,0,0,0,5822250,0,0,0,5822250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981710.563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1735,PYME,Pyme Pequena,201610
11,11,4.665476039,5.5,0,0,2.833333333,11,0,3.666666667,0,6.350852961,0,7.778174593,0,10,0,0,0,4785855,28,0,0,11160504,0,28,0,0,0,0,15,0,0,0,0,0,6,14.82857143,1807218,0.00245,4,0,0,3220000,28692,4067976.75,11,11160504,165065,1435756.5,258000,0.002631783,0.002631783,0,4785855,0,52,1,4785855,1,0,10019481,0,21,0,0,2,24,0,0,0,28,6.466666667,3.757142857,10019481,0,0,0,1587621.364,9811455,0,0,1,0,0,2,0,136,68,107,0,0,33950,0,0,0,0,0,136,0,0,0,0,0.003920323,2,33950,0,0,15,16975,0,33950,0,0,0,2,0,0,7.015,1737,PYME,Pyme Pequena,201703
11,11,4.833908012,4,8,8,4.166666667,8,0,6.333333333,0,5.686240703,0,5.656854249,0,13,0,0,0,6392479.31,31,0,0,22528017,0,31,0,0,0,0,15,0,0,0,0,0,6,13.13888889,3614400,0.00245,6,0,0,6875000,700160,6392479.31,7,22528017,51797,1630082.224,258000,0.002631783,0.002631783,0,6392479.31,0,54,2,6392479.31,2,0,19390695,0,31,0,0,2,30,0,0,0,31,4.585,1.78,19390695,0,6,0,3190972.671,18608712,0,0,2,0,0,2,0,137,68.5,107,0,0,33950,0,0,0,0,0,137,0,0,0,0,0.003920323,2,33950,0,1,31,16975,0,33950,0,0,0,2,0,0,6.902222222,1738,PYME,Pyme Pequena,201704
12,12,4.833908012,6,0,0,5.166666667,12,0,5.333333333,0,6.110100927,0,8.485281374,0,0,0,0,0,6487250,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6487250,0,0,0,1654248.75,258000,0,0,0,6487250,0,0,0,6487250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3241722.375,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1742,PYME,Pyme Pequena,201608
2,2,0.816496581,1,0,0,0.333333333,2,0,0.666666667,0,1.154700538,0,1.414213562,0,13,0,0,0,6392479.31,31,0,0,22528017,0,31,0,0,0,0,15,0,0,0,0,0,6,13.13888889,3614400,0.00245,6,0,0,6875000,700160,6392479.31,7,22528017,51797,1630082.224,258000,0.002631783,0.002631783,0,6392479.31,0,54,2,6392479.31,2,0,19390695,0,31,0,0,2,30,0,0,0,31,4.585,1.78,19390695,0,6,0,3190972.671,18608712,0,0,2,0,0,2,0,137,68.5,107,0,0,33950,0,0,0,0,0,137,0,0,0,0,0.003920323,2,33950,0,1,31,16975,0,33950,0,0,0,2,0,0,6.902222222,1744,PYME,Pyme Pequena,201704
12,12,4.549725266,7,12,12,3.5,12,0,6.333333333,0,5.131601439,0,7.071067812,0,9,0,0,0,6487250,30,0,0,8306000,0,30,0,0,0,0,15,0,0,0,0,0,6,12.6,1204806,0.00245,2,0,0,3000000,20200,6487250,7,8306000,179314,1654248.75,258000,0.002631783,0.002631783,0,6487250,0,32,1,6487250,1,0,6471482,0,6,0,0,2,29,0,0,0,30,9.96969697,4.515151515,6471482,0,0,0,3241722.375,6255780,0,2,1,0,0,3,0,144,72,111,0,0,33950,0,0,0,0,0,144,0,0,0,0,0.003920323,5,33950,0,0,14,16975,0,33950,0,0,0,3,0,0,6.766666667,1747,PYME,Pyme Pequena,201707
3,12,4.490731195,1.5,0,0,4.166666667,3,0,1,0,1.732050808,0,2.121320344,0,0,0,0,0,5822250,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4948912.5,0,0,0,1746675,258000,0,0,0,5822250,0,0,0,5822250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981710.563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1749,PYME,Pyme Pequena,201610
5,11,4.415880433,2.5,5,5,3.5,5,0,3.333333333,0,2.886751346,0,3.535533906,0,6,0,0,0,6392479.31,27,0,0,9553887,0,28,0,0,0,0,15,0,0,0,0,0,6,11.95833333,3614412,0.00245,2,0,0,4517100,201200,6392479.31,8,9553887,163173,1630082.224,258000,0.002631783,0.002631783,0,6392479.31,0,37,3,6392479.31,3,0,11474139,0,17,0,0,2,28,0,0,0,28,3.074074074,4.75,11474139,0,11,0,3190972.671,10895497,0,0,3,0,0,4,0,140,70,109,0,0,33950,0,0,0,0,0,140,0,0,0,0,0.003920323,4,33950,0,1,12,16975,0,33950,0,0,0,4,0,0,9.356481481,1753,PYME,Pyme Pequena,201705
12,12,5.006662228,6,0,0,5.333333333,12,0,5.333333333,0,6.110100927,0,8.485281374,0,0,0,0,0,6487250,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6487250,0,0,0,1654248.75,258000,0,0,0,6487250,0,0,0,6487250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3241722.375,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1756,PYME,Pyme Pequena,201608
6,6,2.50998008,0,0,0,1.5,0,0,2,0,3.464101615,0,0,0,11,0,0,0,4785855,31,0,0,16748600,0,31,0,0,0,0,15,0,0,0,0,0,6,16.13888889,3012780,0.0023275,4,0,0,3868000,349316,4067976.75,10,16748600,151658,1435756.5,258000,0.002474419,0.002474419,0,4785855,0,53,1,4785855,2,0,13635595,0,31,0,0,2,28,0,0,0,31,5.783333333,4.5,13635595,0,0,0,1587621.364,13119497,0,0,2,0,0,2,0,132,66,105,0,0,31920,0,0,0,0,0,132,0,0,0,0,0.003685912,1,31920,0,0,16,15960,0,31920,0,0,0,1,0,0,8.855555556,1758,PYME,Pyme Pequena,201701
11,11,4.457203907,5.5,11,11,3.333333333,11,0,3.666666667,0,6.350852961,0,7.778174593,0,8,0,0,0,4785855,31,0,0,22076250,0,31,0,0,0,0,15,0,0,0,0,0,6,15.7,15437878,0.00245,5,0,0,10000000,1319254,4067976.75,9,22076250,165184,1435756.5,258000,0.002631783,0.002631783,0,4785855,0,46,2,4785855,2,0,24529215,0,30,0,0,2,30,0,0,0,31,8.5,4.7,24529215,0,0,0,1587621.364,23028589,0,0,2,0,0,2,0,134,67,106,0,0,33950,0,0,0,0,0,134,0,0,0,0,0.003920323,10,33950,0,0,13,16975,0,31920,0,0,0,10,0,0,9.25,1759,PYME,Pyme Pequena,201702
6,11,4.490731195,3,6,6,3.166666667,6,0,2.666666667,0,3.055050463,0,4.242640687,0,6,0,0,0,6392479.31,27,0,0,9553887,0,28,0,0,0,0,15,0,0,0,0,0,6,11.95833333,3614412,0.00245,2,0,0,4517100,201200,6392479.31,8,9553887,163173,1630082.224,258000,0.002631783,0.002631783,0,6392479.31,0,37,3,6392479.31,3,0,11474139,0,17,0,0,2,28,0,0,0,28,3.074074074,4.75,11474139,0,11,0,3190972.671,10895497,0,0,3,0,0,4,0,140,70,109,0,0,33950,0,0,0,0,0,140,0,0,0,0,0.003920323,4,33950,0,1,12,16975,0,33950,0,0,0,4,0,0,9.356481481,1761,PYME,Pyme Pequena,201705
6,11,4.277849927,4,2,2,3.5,6,0,2.666666667,0,3.055050463,0,2.828427125,0,12,0,0,0,6392479.31,31,0,0,9658108,0,30,0,0,0,0,13,0,0,0,0,0,6,15.66666667,3917983,0.00245,4,0,0,2300000,332894,6392479.31,8,9658108,178014,1630082.224,258000,0.002631783,0.002631783,0,6392479.31,0,45,3,6392479.31,3,0,9451729,0,30,0,0,2,26,0,0,0,30,4.584415584,3.931818182,9451729,0,4,0,3190972.671,8396552,0,0,3,0,0,3,0,142,71,110,0,0,33950,0,0,0,0,0,142,0,0,0,0,0.003920323,3,33950,0,4,12,16975,0,33950,0,0,0,2,0,0,8.106060606,1762,PYME,Pyme Pequena,201706
3,12,4.490731195,1.5,0,0,4.166666667,3,0,1,0,1.732050808,0,2.121320344,0,0,0,0,0,5822250,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4948912.5,0,0,0,1746675,258000,0,0,0,5822250,0,0,0,5822250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981710.563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1765,PYME,Pyme Pequena,201610
2,11,4.400757511,1,2,2,2.166666667,2,0,0.666666667,0,1.154700538,0,1.414213562,0,12,0,0,0,6392479.31,31,0,0,9658108,0,30,0,0,0,0,23,0,0,0,0,0,6,15.66666667,3917983,0.00245,4,0,0,2300000,332894,6392479.31,8,9658108,178014,1630082.224,258000,0.002631783,0.002631783,0,6392479.31,0,45,3,6392479.31,3,0,9451729,0,30,0,0,2,26,0,0,0,30,4.584415584,3.931818182,9451729,0,4,0,3190972.671,8396552,0,0,3,0,0,3,0,142,71,110,0,0,33950,0,0,0,0,0,142,0,0,0,0,0.003920323,3,33950,0,4,12,16975,0,33950,0,0,0,2,0,0,8.106060606,1768,PYME,Pyme Pequena,201706
